ID	Title	CategoryID	CategoryName
888	奥利奥 饼干家庭装巧克力味 390g/袋*4 办公室零食	1	饼干
889	77 宏亚巴布豆新品组合 超好吃牛奶巧克力夹心酥/巧克力谷麦球300g	1	饼干
890	徐福记 岩板烧煎饼 饼干糕点散装250g 混合口味什锦零食小吃的	1	饼干
891	中粮海外甄选 中粮 COFCO IMPORT 迪乐司曲奇桶装什锦味饼干曲奇点心600g	1	饼干
892	可拉奥 东旺食品 可拉奥KOLOO五谷元气香草夹心饼干 散装2.5kg	1	饼干
893	汇多 新品 巴拿米 蔓越莓曲奇饼干170g/包 美国蔓越莓饼干手工曲奇饼干	1	饼干
894	徐福记 休闲饼干混合散装 1500g	1	饼干
895	中洋宝 大牛奶饼干 360g/袋 内独立包装	1	饼干
896	金莎 丹麦风味曲奇松塔饼干340g+300g组合装	1	饼干
897	冠生园 90压缩饼干 90压缩干粮 250克 户外旅游必备	1	饼干
898	冠生园 118g压缩饼干共708克6种口味组合装	1	饼干
899	上蔬绿苑 日盈 万年青饼干 805克每盒	1	饼干
900	华味亨 蔓越莓曲奇 手工曲奇饼干 早餐零食小吃202g*4包	1	饼干
901	AJI 尼西亚惊奇脆片饼干 蔬菜味 200G/袋 取自纽西兰 美味苏打饼干 薄脆饼干	1	饼干
902	喜之郎 巧克杯 巧克力味 110g/袋	1	饼干
903	可兹 呀蜜蜂蜜味饼干 180g/盒	1	饼干
904	每日生机 曲奇饼干 花生味 115g/盒	1	饼干
905	AJI 尼西亚惊奇脆片 200g*2袋 鲜绿蔬菜味 美味苏打饼干 中国广东产	1	饼干
906	冠生园 聚能压缩饼干 454g/袋 户外出行必备 户外干粮	1	饼干
907	嘉顿 威化饼干 巧克力味 200g	1	饼干
908	利拉 比利时风味饼干 酥性饼干 焦糖饼干 168g *3 包 咖啡味 （盒装）	1	饼干
909	柴夫粗粮 32g咸香味玉米馃 玉米饼 零食 千岛湖特产 饼干 锅巴	1	饼干
910	卜珂 三种口味曲奇手工饼干 600g年货大礼包 进口料制作西点零食	1	饼干
911	大麻子 正宗大麻子金华酥饼 辣味630克大酥饼礼包 梅干菜肉馅 超友臣	1	饼干
912	乐天 小熊饼干派派乐8盒组合装 每组包含小熊饼4盒 派派乐4盒	1	饼干
913	AJI 海苔味大饼干175g 浓香海苔Seaweed 美誉良食休闲零食品小吃	1	饼干
914	赏客优品 皇冠曲奇饼干 丹麦风味蓝罐装 印尼进口零食品 巧克力腰果味盒装90gX3盒	1	饼干
915	好邻居 奶贝多 巧克力夹心威化饼干零食糖果360g喜糖礼盒	1	饼干
916	精物堂 无糖食品 糖尿病饼干 木糖醇椰子酥 厂家直销 休闲食品 办公室小吃 190克装	1	饼干
917	米老头UNCLE POP 【蛋黄煎饼】 原味 办公休闲零食薄脆饼干 150g*2包	1	饼干
918	卡夫 亿滋 趣多多 大块曲奇饼干 经典巧克力味 216g/盒	1	饼干
919	皇冠 丹麦风味黄油曲奇饼干72gX6盒 印尼进口休闲零食 食品	1	饼干
920	法丽兹Franzzi 曲奇饼干600g礼盒装 香梅味	1	饼干
921	元朗荣华 牛油曲奇 休闲零食糕点食品 年货 送礼佳品（681g）	1	饼干
922	兵团大地 Ozi澳崎熊饼干 草莓味 灌心饼干夹心饼干180g 小孩零食	1	饼干
923	奥利奥 双心脆威化香草味散称16g/个	1	饼干
924	WaffleboyPatisseriesFines窝夫小子 香酥提子曲奇饼干手工无添加铁盒进口原料丹麦风味160g32920	1	饼干
925	趣园 花生香酥 韧性饼干 800g	1	饼干
926	梦桦 奶油曲奇饼干 268g/罐	1	饼干
927	趣多多 曲奇饼干经典巧克力原味 285g/袋*4 办公室零食	1	饼干
928	品香园 海南特产 品香园食品椰子麦片酥192G*3袋巧克力营养燕麦片脆酥棒	1	饼干
929	好吃点 早茶饼 150g袋装 健康早餐甜饼干 办公室休闲美味食品 可搭配牛奶	1	饼干
930	醇境 野菜苏打 三多 C&OK饼干多种蔬菜 130G 办公室零嘴	1	饼干
931	柴夫粗粮 480g高山芝麻馃玉米饼子 零食 饼干 锅巴	1	饼干
932	柴夫粗粮 32g高山玉米饼甜味 五谷杂粮 饼干 锅巴 零食薯片	1	饼干
933	金莎 松塔 杏仁巧克力千层捲千层酥 超级好吃零食品192g 礼盒装	1	饼干
934	Aji 五谷纤麦味苏打饼干472.5g 马来西亚风味零食品小吃 休闲零食	1	饼干
935	果记 食品休闲零食手工曲奇纯手工饼干海苔肉松味 200克	1	饼干
936	明治 欣欣杯 50克 香橙味果酱+饼干条 大杯装 每组内装6杯	1	饼干
937	明治 欣欣杯50克大杯整板装(6杯）巧克力味饼干条	1	饼干
938	明治 欣欣杯50克草莓味饼干条 大杯装 6盒/板	1	饼干
939	明治 欣欣杯饼干25克*6杯/板组合 蓝莓果酱+手指饼干	1	饼干
940	三叔公 奶友正品 牛轧葱饼200克 约13片 非常好吃	1	饼干
941	巴拿米PANAMI 燕麦五谷曲奇西饼 手工曲奇饼干 黄油曲奇 健康无添加170g 美味早餐下午茶点	1	饼干
942	纤维佳有机窝头片 149g 3盒购买特价优惠	1	饼干
943	振东五和 五谷杂粮糕点山西特产窝头片粗粮早餐面包145g香馍片老人儿童食品	1	饼干
944	良品铺子 杏仁巧克力西饼78g*2 休闲零食 西式糕点面包干 曲奇饼干	1	饼干
945	法丽兹Franzzi 原味曲奇350g/盒 饼干零食小吃梳打营养美味休闲佳品办公室方便零食小饼干	1	饼干
946	卡夫 亿滋 趣多多 软式甜饼 精选红提味 240g/盒	1	饼干
947	Katis 卡蒂思咖啡曲奇 台湾手工饼干美味糕点 办公室健康休闲零食进口料	1	饼干
948	卡夫 王子 夹心饼干 草莓味 散装称重 X 1000G/装	1	饼干
949	老布特 木糖醇麻香酥 230g黑/白芝麻味饼干 无糖食品休闲代餐零食 白芝麻味	1	饼干
950	春光 海南特产 椰乡春光 椰奶酥卷158g 饼干糕点	1	饼干
951	巴拿米 超好吃的零食小吃美国蔓越莓+杏仁巧克力曲奇饼干4袋装	1	饼干
952	飘零大叔PIAOLINGDASHU 饼干点心 放心早餐 蔓越莓曲奇 饼干200G袋装	1	饼干
953	日威RIWEI 日威蟹黄饼 白领休闲零食广东特产饼 传统糕点好吃小零食饼干300g	1	饼干
954	Nestle/雀巢 雀巢花生威化巧克力24*20g/盒	1	饼干
955	御之味 特浓海苔大饼 300g	1	饼干
956	金富士 海苔味旋风棒饼干 100g	1	饼干
957	长松 松屋 巧克力可可棒牛奶饼干 230g/罐	1	饼干
958	醇境 三多C&OK苏打减盐苏打 发酵饼干 胃酸必备 130g/盒	1	饼干
959	御の味 特浓牛乳味 175g 美味零食 饼干糕点	1	饼干
960	冠生园 芝麻压缩饼干 118g/袋 压缩干粮 旅游必备	1	饼干
961	小林煎饼 柠檬味注心饼干 迷你包 源自台湾零食 100g	1	饼干
962	贝夫 台湾厦门特产零食休闲糕点小吃饼干海苔方块酥418g	1	饼干
963	嘉友 薯老大鲜美番茄味马铃薯饼干 薄脆小饼干 260g 休闲零食	1	饼干
964	醇境 海太 EDO 苏打芝士咸饼干 韩国进口食品 172g/盒	1	饼干
965	卡奇 巧克力 卡奇mini牛奶威化巧克力125g	1	饼干
966	AJI 尼西亚风味 果子町黄金起士味 金黄起司惊奇脆片 苏打/梳打饼干 零食品200g	1	饼干
967	AJI 牛油味曲奇饼干 精致咖啡色铁盒装 结婚礼品零食喜饼113.4g	1	饼干
968	维维 嚼益嚼 水果大豆营养棒 有葡萄干和花生哦~~ 27g*12支	1	饼干
969	宝宝牌 东南亚名产 美味鱼肉豆饼70g 怀旧包装~儿时小零食X3包	1	饼干
970	甜甜乐 星球杯 升级版 散装500克 巧克力味酱饼干	1	饼干
971	凯悦KAIYUE 顽固老爹蛋片多 海苔味蛋卷特色手工特产休闲糕点茶点心零食168g	1	饼干
972	Nestle 雀巢巧克力威化脆脆鲨饼干480g（24*20g）	1	饼干
973	欧麦香 500g黑加仑散装进口牛油曲奇饼	1	饼干
974	Hamu 新品马来西亚风味 涂层棒饼干216g 草莓味 休闲零食品 多种口味 BG0861	1	饼干
975	好吃点 休闲零食饼干香脆休闲零食小吃 咖啡酥440克	1	饼干
976	贺福记 亿滋 卡夫 王子 香浓巧克力味 85g 学校零食	1	饼干
977	宾格瑞 Ozi澳崎熊饼干 牛奶味 灌心饼干夹心饼干180g比EGO金小熊饼干好吃	1	饼干
978	德之然 淮山曲奇 128克x1盒 原味曲奇 山药食品 淮山制品 休闲食品 点心	1	饼干
979	米老头UNCLE POP 【法式薄饼】 香橙味150g*2包	1	饼干
980	德之然 淮山曲奇 128克x1盒 枸杞曲奇 山药食品 淮山制品 休闲食品 点心	1	饼干
981	Aji 惊奇脆片 黄金起士味 纽西兰美味苏打饼干200G/袋 休闲零食品舌尖上的中国2	1	饼干
982	YUDINGJI/御鼎记 星球杯天天乐休闲零食无添加剂 巧克力味酱（代可可脂）+饼干粒 390g/整罐	1	饼干
983	Katis 卡蒂思芝麻薄饼 手工饼干曲奇 休闲儿童零食台湾特色食品小吃进口	1	饼干
984	盼盼 肉松饼 烘烤糕点 散装称重 1000g	1	饼干
985	来利发 木糖醇曲奇饼干 1250g 高血糖 不怕胖 饮腹代餐	1	饼干
986	大翔 纤多多 猴头姑酥性饼干 500g/盒 猴菇饼干	1	饼干
987	AJI 尼西亚惊奇脆片 泡菜味 取自纽西兰美味 美味苏打饼干200G/袋 薄脆饼干	1	饼干
988	日光岩 椰子饼 228g/盒 厦门特产 日光岩馅饼 饼干糕点 传统糕点 厦门美食	1	饼干
989	日光岩 椰子饼 228g*2盒 厦门特产 鼓浪屿馅饼	1	饼干
990	优之工坊 元气棒100 蛋黄味 180g/包	1	饼干
991	大润谷 丹麦风味曲奇 牛油味 320g/盒	1	饼干
992	米兹米兹 柠檬脆饼干 240g/盒	1	饼干
993	利拉LILA 比利时风味黑糖饼干 焦糖饼干18G*22 400G休闲零食品	1	饼干
994	上好仁真 海苔凤凰蛋卷约250克（约21粒） 散装 厦门特产 传统休闲食品	1	饼干
995	AJI 牌五谷纤麦苏打饼472.5g	1	饼干
996	淘滋源 全场满99送200巧克力杏仁曲奇饼干 150g 手工饼干 糕点休闲食品 下午茶点心	1	饼干
997	廣合 广合 新鲜曲奇饼干奶油口味香草圈曲奇270g	1	饼干
998	巧遇 饼干巧克力 独立小包装 原味 散装500克	1	饼干
999	巧遇 饼干巧克力 独立小包装 樱桃味 散装500克	1	饼干
1000	十月初五 芝士鲍鱼酥 200g送礼 手信 零食品	1	饼干
1001	柏诗悠 Besyo柏诗悠210g[杏仁芒果味]手工曲奇饼干 进口料无添加好吃休闲零食	1	饼干
1002	柏诗悠 Besyo柏诗悠水果系列210g[杏仁香妃红提]手工曲奇 0添加进口原料 饼干	1	饼干
1003	德之然 海苔味淮山脆 110克x1盒 山药食品 淮山制品 休闲食品 点心	1	饼干
1004	卡夫 亿滋奥利奥 夹心轻甜（家庭装）390g/袋	1	饼干
1005	卡夫 亿滋 趣多多 曲奇饼干 缤纷逗巧克力味 85g/袋	1	饼干
1006	卡夫 亿滋 趣多多 曲奇饼干 经典巧克力原味 95g/袋	1	饼干
1007	卡夫 亿滋 趣多多 软式甜饼 经典巧克力原味 240g/盒	1	饼干
1008	AJI 消化早餐饼干 芝麻味 营养粗粮 纤维零食 代餐饱腹 天然健康零食 700g*1桶	1	饼干
1009	汉密哈顿 浓郁奶香 巧克力豆纯手工曲奇饼干 120g 美味办公休闲零食小吃 无添加剂	1	饼干
1010	巧克力豆2罐	1	饼干
1011	巧克力豆4罐	1	饼干
1012	汉密哈顿 浓郁柑橘奶酪手工曲奇饼干 120g 超好吃休闲小吃 办公零食 健康无添加剂	1	饼干
1013	柑橘奶酪2罐	1	饼干
1014	柑橘奶酪4罐	1	饼干
1015	汉密哈顿 麦芽糖沙布烈 纯手工坚果曲奇饼干 120g 美味办公零食 休闲小吃 无添加剂	1	饼干
1016	盼盼 梅尼耶干蛋糕 面包干 饼干 盼盼食品梅尼耶160g*3盒	1	饼干
1017	金益达JINYIDA 香港金益达茶食品休闲零食低糖燕麦巧克力散368g	1	饼干
1018	美京 多元糖醇型茉莉花茶饼干 不怕肥胖高血糖 不影响血糖 低卡 散装 500g	1	饼干
1019	巧遇 饼干巧克力 独立小包装 草莓味 散装500克	1	饼干
1020	金必氏GINBIS 动物愉快饼干 蔬菜味50g/盒 儿童饼干	1	饼干
1021	金必氏GINBIS 愉快动物饼干 红豆味50g盒	1	饼干
1022	南國 椰香薄饼（甜味）80g*4盒 休闲零食 南国正品 海南特产	1	饼干
1023	卡夫 太平 自然好味道 梳打饼干 奶盐味 100g/袋	1	饼干
1024	MIXX 特鲜炼奶起士饼500g/袋	1	饼干
1025	小林煎饼 柠檬味注心饼干100g/盒 上海特产 一鼎美食	1	饼干
1026	奥利奥 生日蛋糕味夹心饼干(盒装)318g	1	饼干
1027	小瓒子 休闲零食点心糕点特产小吃食品 无添加手工蔓越莓曲奇饼干170g	1	饼干
1028	小瓒子 舌尖上的中国2休闲零食点心糕点特产小吃食品 无添加手工蔓越莓曲奇饼干170g	1	饼干
1029	舌尖上的中国2休闲零食点心糕点特产小吃食品 无添加手工蔓越莓曲奇饼干170g	1	饼干
1030	可瑞安 韩国原装进口食品 小动物饼干60g/盒	1	饼干
1031	每日生机 羊奶味大饼干 500g	1	饼干
1032	元朗 雪印蔓越条 150g/盒	1	饼干
1033	趣园 蛋奶酥 蛋奶味 680g	1	饼干
1034	金富士 OK熊 草莓味灌心饼干 180g	1	饼干
1035	思朗 经典曲奇饼干 418g/罐	1	饼干
1036	米兹米兹 趣致饼干 牛奶味 120g/盒	1	饼干
1037	利口福 曲奇 500g/盒	1	饼干
1038	茱莉 儿童节茱蒂丝乳酪起士三明治饼干 儿童饼干 125g	1	饼干
1039	东寺坂 蔓越莓曲奇 48g/盒	1	饼干
1040	利拉 比利时风味饼干 酥性饼干 焦糖味 100g *2袋 + 黑糖味100g*2袋 共400克	1	饼干
1041	东寺坂 原味软曲奇 42g/盒	1	饼干
1042	贺福记 甜甜乐 星球杯 950g 第一代 桶装 童年零食	1	饼干
1043	乐天 小熊饼干(可可+鲜奶油夹心) 49克盒装B+W	1	饼干
1044	乐天 小熊饼干(巧克力夹心)49克盒装 零食	1	饼干
1045	AJI 牛油曲奇饼干(蓝色) 113.4g	1	饼干
1046	卜珂 逛吃团海苔肉松曲奇饼干200g*2袋进口休闲零食小吃海苔饼干小吃食品办公室	1	饼干
1047	每日生机 铁桶芝麻味消化饼干380克 早餐饼干 休闲食品	1	饼干
1048	好吃点 香脆杏仁饼 办公休闲零食小吃 有机高营养食品 108克	1	饼干
1049	AJI 牛轧糖夹心饼干牛奶味 办公室休闲零食品 下午茶点 130g	1	饼干
1050	味醒TasteAwake 蝴蝶酥 进口天然奶油开酥 手工千层酥镇店之宝一吃难忘70gx2包	1	饼干
1051	味醒TasteAwake 无蔗糖蔓越莓曲奇饼干 200g盒装 健康配方无添加 美味糕点 每日新鲜烘焙	1	饼干
1052	米老头UNCLE POP 【法式薄饼】 牛奶味150g	1	饼干
1053	五件套餐 早餐饼干广东特产 外出旅游必备干粮 五一特价大放送 限时抢购	1	饼干
1054	五件套餐 营养早餐食品 外出居家必备干粮 广东特产 五一特价 限时疯抢	1	饼干
1055	御の味 牛奶味棒棒饼干170g 宝宝饼干 磨牙棒 手指饼 休闲零食	1	饼干
1056	金安记 每日大麦 乳酪味 谷物粮饼干 好吃健康饼干 散称250g/包	1	饼干
1057	德富祥 巴拿米蔓越莓曲西饼 PANAMI 手工牛奶黄油曲奇饼干170g	1	饼干
1058	德富祥 巴拿米杏仁巧克力西饼150g*2袋 PANAMI手工曲奇饼干零食	1	饼干
1059	Aji 特浓羊奶味 大饼干 羊乳大饼 简体版 175g盒 休闲零食饼干	1	饼干
1060	卡夫 亿滋 王子 夹心饼干（牛奶）360g/袋	1	饼干
1061	卡夫 亿滋 王子 夹心饼干（草莓）360g/袋	1	饼干
1062	依蒂安斯 4口味营养早餐麦片巧克力250g	1	饼干
1063	Katis 卡蒂思可可杏仁曲奇 手工饼干无添加健康休闲糕点零食大礼包 进口	1	饼干
1064	沈大成 香葱奶油牛轧饼 100g 手工饼干 苏打牛轧糖夹心饼干 咸味饼干	1	饼干
1065	阿尔发 营养挂面 无糖食品专卖 苦荞挂面 无糖面条 木糖醇食品225g 木糖醇面条	1	饼干
1066	老布特 木糖醇燕麦巧克力250g 营养燕麦糖果无糖食品 零食特产喜糖 口味随机发出	1	饼干
1067	徐福记 燕麦酥 传统糕点 粗粮饼干 素食 小包装称重 500g	1	饼干
1068	阿尔发 木糖醇全麦饼干 不怕肥胖高血糖 不影响血糖 粗粮饼干 奶油味 360g	1	饼干
1069	阿尔发 营养饼干 蔬菜型 800g	1	饼干
1070	来利发 木糖醇加钙蔬菜饼干 1000g	1	饼干
1071	康元 家庭克力架（钙奶） 640克 上海饼干 上海特产老牌 康元正品 海派上海口味	1	饼干
1072	冠生园 肉蓉压缩饼干 118g 上海特产 工作休闲 旅游 上学 工作 经典口味 真空包装	1	饼干
1073	冠生园 压缩饼干组合装454克和250克 一组两包	1	饼干
1074	AJI 台湾风味 菓子町果子町 五谷味 苏打饼干360g克 五谷味	1	饼干
1075	乐滋 康元 提子饼干 200G 袋装 休闲零食 薄脆夹心饼干	1	饼干
1076	旬享 饼干 德克里奶油棒 休闲零食 美味营养200g Manias Natunals	1	饼干
1077	御之味 羊奶味棒棒饼干 好吃零食 170g 中国广东产	1	饼干
1078	果子町园道 苏打饼干 香葱味 480g/袋	1	饼干
1079	果子町园道 苏打饼干芝麻味360g/袋 马来西亚风味 进口零食 中国舌尖2 六一儿童节零食品	1	饼干
1080	可瑞安 榛子瓦奶油威化饼干 韩国进口休闲零食品 可拉奥CROWN蛋卷142g	1	饼干
1081	法丽兹Franzzi 丰熙食品香梅味曲奇饼干102克糕点点心零食 办公室零食婚庆儿童小饼干	1	饼干
1082	可拉奥 组合超值套餐五谷元气软曲牛乳饼干14种口味各1袋 约180g	1	饼干
1083	YUDINGJI/御鼎记 正宗 猴菇养生饼干 养胃 现货 假一陪十最低价猴姑 单包25g 尝鲜包	1	饼干
1084	卡夫 亿滋 甜趣 饼干 400g/袋	1	饼干
1085	老布特 木糖醇香橙酥凤梨酥草莓酥 200g无糖食品糕点 代餐零食 香橙味	1	饼干
1086	老布特 木糖醇早餐奶香面包 320g无糖食品 营养代餐零食无蔗糖点心 奶香味	1	饼干
1087	美京 多元糖醇型高钙奶（钙奶酥）饼干 不怕肥胖高血糖 不影响血糖 散装 500g	1	饼干
1088	达利园 熊字饼115g 小熊饼干儿童甜味饼干 休闲零食小饼干牛奶饼干小熊饼童年的记忆	1	饼干
1089	艺术大师 早餐蛋糕片 香脆牛奶油味曲奇饼干休闲零食 150g	1	饼干
1090	艺术大师 进口原料精制千层酥饼干 提子派香脆蛋糕片 营养早餐饼干 125g	1	饼干
1091	艺术大师 醇香椰蓉球饼干 休闲零食椰蓉球 东南亚风味 香脆椰蓉球 120g	1	饼干
1092	艺术大师 椰蓉球饼干 芝士饼干 海南椰子风味椰蓉球 120g	1	饼干
1093	康元 家庭克力架 500克 上海饼干 上海特产老牌 康元正品 海派上海口味	1	饼干
1094	艺术大师 蔬菜饼干 香脆零食 好吃薄饼 280g	1	饼干
1095	海億 星球巧冠杯 特惠瓶装450克 巧克力酱加饼干 儿时食品	1	饼干
1096	奥利奥 生日蛋糕味夹心饼干(盒装)106g	1	饼干
1097	豐熙食品 丰熙法丽兹 软曲奇饼干糕点点心 香橙香梅提子口味混合散装称重 500g	1	饼干
1098	嘉友 特浓炼奶起士味饼干 468g 三种口味俱全 牛奶饼干	1	饼干
1099	乐天 妈妈手派饼干127g 韩国进口休闲零食品 LOTTE千层酥代餐糕点	1	饼干
1100	AJI 尼西亚惊奇脆片 200g*2袋 韩式泡菜味饼干 片片香脆美味苏打饼 中国广东产	1	饼干
1101	AJI 尼西亚惊奇脆片 200g*2袋 优格酸奶洋葱味 美味苏打饼干 中国广东产	1	饼干
1102	小林煎饼 吉祥煎饼糕点 115克	1	饼干
1103	利拉LILA 比利时风味黑糖饼干 焦糖饼干 单包约18G 饼干零食品	1	饼干
1104	AJI 香脆苏打饼干472.5g 酵母减盐味	1	饼干
1105	廣合 白兰地酒浸樱桃口味软趣 软式甜饼165g	1	饼干
1106	小林煎饼 草莓味注心饼干 迷你包 源自台湾零食 100g	1	饼干
1107	可拉奥 中韩合资 东旺食品 可拉奥提拉米苏软曲奇 144g 带果肉哦	1	饼干
1108	AJI 奶素棒棒饼干 儿童磨牙棒饼 牛奶味 220g 桶装 台湾风味零食	1	饼干
1109	四洲 甘大滋饼干条紫菜70g零食 休闲食品 50429	1	饼干
1110	冠生园 肉蓉压缩饼干118克/袋 耐饥饿又好吃 方便携带	1	饼干
1111	一斗米 比利时饼干 黑糖口味 160克 可爱礼盒装 随心试吃包	1	饼干
1112	黄则和 一口酥 零食茶点嘴口酥 多味小饼干酥松口感 休闲小吃零嘴 120G	1	饼干
1113	康元 柠檬味威化饼干 115克/袋 经典口味 休闲零食 康元正品 工作休闲	1	饼干
1114	可比克 原味薯脆60g 办公室休闲零食 松脆好味道 口味独特 美味难挡	1	饼干
1115	可拉奥 五谷元气 原味谷物酥性饼干 家庭装308g 粗粮饼干 休闲零食品	1	饼干
1116	不二家 苏微快乐锅巴美式番茄汁味 20g 五谷粗粮膨化食品 休闲零食	1	饼干
1117	苏微快乐锅巴 茄汁味 20g*10包	1	饼干
1118	苏微快乐锅巴 茄汁味 20g*20包	1	饼干
1119	张君雅 苏微快乐锅巴茄汁味 108g 五谷杂粮 休闲零食小吃饼干糕点	1	饼干
1120	苏微快乐锅巴 茄汁味 108g*10包	1	饼干
1121	苏微快乐锅巴 茄汁味 108g*20包	1	饼干
1122	好丽友 好多鱼番茄汁味33g松脆小饼干零食 好多鱼 非油炸饼干薯片休闲办公零食	1	饼干
1123	好丽友 好多鱼海苔味33g松脆小饼干零食 好多鱼休闲办公零食 非油炸饼干薯片	1	饼干
1124	好丽友 蘑古力小饼干红豆味48g/盒 美味小孩最爱	1	饼干
1125	好丽友 蘑古力小饼干巧克力味48g/盒 美味小孩最爱	1	饼干
1126	AJI 苏打饼干 香脆酵母减盐味苏打饼干472.5G 21包独立小包装入 零食品	1	饼干
1127	AJI 马来西亚风味AJI尼西亚惊奇脆片饼干200g蔬菜味进口零食品	1	饼干
1128	AJI 马来西亚风味AJI尼西亚惊奇脆片饼干200g黄金起士味进口零食品	1	饼干
1129	HAMU 马来西亚风味营养休闲零食哈姆手工蛋片黑芝麻味130g	1	饼干
1130	HAMU 原味焦糖饼干 比利时风味 广东产 100g/袋	1	饼干
1131	格力高 巧心柔 融入巧克力豆 芝士蛋糕味 80g/盒	1	饼干
1132	趣多多 大块曲奇饼干 经典巧克力味 216g/盒 + 趣多多 巧克力味曲奇饼干 香脆米粒味 255g/袋 + 炫迈 水蜜西瓜味35片无糖颗粒口香糖 49g X 2	1	饼干
1133	AJI 香脆苏打饼干472.5g 酵母减盐味	1	饼干
1134	海龙王 御之味浓香牛乳味175g 儿童饼干 早餐大饼干	1	饼干
1135	海龙王 御之味 浓香羊乳味大饼干175g/盒 休闲小食品	1	饼干
1136	捷佰瑞 梦想 恰巧chance 巧克力味 蛋奶饼干90g/袋	1	饼干
1137	乐天 马来西亚进口食品 御之味－羊乳味大饼干 简体版口感更佳175g 袋装 h6472	1	饼干
1138	康元 早餐饼干 140g*1	1	饼干
1139	冠生园 葱油压缩饼干118克/袋 耐饥饿又好吃 方便携带	1	饼干
1140	AJI 芒果味 夹心饼干 270g 休闲零食	1	饼干
1141	AJI 起士味 夹心饼干 270g 休闲零食	1	饼干
1142	康元 汉堡饼干 80g	1	饼干
1143	康元 字母饼干 178g	1	饼干
1144	嘉顿 巧克力味BB熊饼干含钙仿熊形饼干 100g/袋小朋友最喜欢！	1	饼干
1145	桃源村 正宗南京特产 杏仁松塔 杏仁千层酥 糕点 独立小包装 18克	1	饼干
1146	康元 柠檬味威化饼干 115g*1袋	1	饼干
1147	乐天 小熊饼干(卡布奇诺味)49克盒装 儿童零食	1	饼干
1148	御之味 牛奶味棒棒饼干 170G 宝宝营养磨牙手指饼干 休闲零食品必备	1	饼干
1149	白鹤 冠生园 上海特产 冠生园葱油压缩饼干118G 休闲零食品必备	1	饼干
1150	南国 椰香薄饼咸味 80g/盒 海南特产 休闲小吃零食饼干	1	饼干
1151	咔咔莎 土耳其进口椰蓉 白巧克力 夹心 饼干 64g 小吃零食品	1	饼干
1152	Aji 尼西亚 惊奇饼干蔬菜味 200g/袋	1	饼干
1153	美果美味 小丸煎饼 30g	1	饼干
1154	宾格瑞 恰巧chance 草莓味 蛋奶饼干90g/袋	1	饼干
1155	宝岛太阳堂 台湾小吃 牛奶牛轧饼散装18g 休闲办公零食小吃 茶点点心 早餐饼干	1	饼干
1156	安牌 江西特产乐平特产安牌桃酥王500克原味乐平桃酥饼盒装寿饼喜饼	1	饼干
1157	卡夫 趣多多 曲奇饼干 大块巧克力味系列 浓醇咖啡味 216g/盒	1	饼干
1158	奥利奥 缤纷双果味夹心饼干(水晶葡萄味+水蜜桃味)106g	1	饼干
1159	AJI 尼西亚惊奇脆片饼干200g/袋*4起士味+蔬菜味+优格洋葱味+韩式泡菜味休闲零食	1	饼干
1160	盼盼 烘烤糕点 肉松饼 原味（约82个） 2500g/箱	1	饼干
1161	Crispconut 进口酵素饼干曲奇288g 酵素·纤感 菲奥娜的秘密 休闲零食品	1	饼干
1162	Maidehao麦德好 正宗营养纯燕麦片巧克力 单根10g 休闲零食 喜糖 感恩回馈中	1	饼干
1163	百分爱 格力高 百力滋 装饰饼干 蓝莓芝士味 45G 盒装 涂层饼干 女生最爱 百利滋	1	饼干
1164	AJI 牛油曲奇饼干 113.4克 蓝罐 精致铁盒装 牛油味曲奇 送礼佳品	1	饼干
1165	众地 上海特产 三牛奇味椒盐酥饼干20G 独立小包点心早餐零食品 酥性饼干	1	饼干
1166	AJI 休闲办公分享装零食 涂层蛋糕干 面包干 牛奶味+草莓味 600g	1	饼干
1167	淘滋源 全场满99送200阳光香橙曲奇饼干 170g 手工制作 美食特产休闲零食小吃 即食下午茶点心	1	饼干
1168	约约英英小兮兮 【小兮兮_蔓越莓西饼】无添加 手工曲奇早餐美食品特产零食品210g	1	饼干
1169	上好仁真 牛肉味曲奇500g休闲零食 苏打饼干 曲奇 曲奇饼干 糖果饼干 零嘴	1	饼干
1170	鹭珍 沙茶饼150g 饼干 休闲小食 小吃点心 香浓酥脆	1	饼干
1171	猴姑 江中集团猴菇饼干 江中牌徐静蕾猴头菇酥性养胃猴姑饼干1440G 6 礼盒装 正品	1	饼干
1172	Devondale 大豆纤脆饼干瘦身纤体休闲食品5天装92g豆香原味	1	饼干
1173	约约英英小兮兮 【小兮兮_玛格丽特手印曲奇】手工饼干小吃宝宝健康休闲零食品220g	1	饼干
1174	AJI 惊奇脆片饼干4口味组合共800g	1	饼干
1175	AJI 惊奇脆片饼干优格洋葱味200g	1	饼干
1176	乐奈 进口原料 蔓越莓纯手工曲奇饼干200G 办公室休闲零食品点心	1	饼干
1177	旺宝禄MarLboLu 正品猴菇饼干养胃零食营养猴头菇养身酥性饼干750g盒装顺丰送到家！	1	饼干
1178	上好仁真 御之味 浓香羊乳味大饼干175g 盒装 休闲小食品	1	饼干
1179	约约英英小兮兮 蔓越莓曲奇饼干 手工随身独立小包装零食品早点96克（7小包）	1	饼干
1180	好丽友 可拉奥 软甜饼 软曲葡萄巧克力味 中国山东产 144g	1	饼干
1181	茱莉 新品马来西亚茱莉Julie’s巧克力 小熊饼干60g 盒 儿童饼干	1	饼干
